id,date,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen,seventeen,eighteen,nineteen,twenty,twentyone,twentytwo,twentythree,twentyfour
2368,2007/7/18,0,0,0,0,0,0,1,122,193,377,594,700,760,836,910,805,744,684,529,318,158,101,0,0
2369,2012/11/4,0,0,0,0,0,0,7,81,135,160,395,501,623,874,963,760,567,491,259,147,83,71,0,0
2370,2008/2/25,0,0,0,0,0,0,28,391,465,539,594,636,789,907,927,848,701,631,549,480,448,209,0,0
2371,2005/3/13,0,0,0,0,0,0,9,94,132,317,425,589,705,918,950,915,615,545,369,266,114,14,0,0
2372,2011/4/16,0,0,0,0,0,0,129,439,539,615,694,776,839,954,997,879,780,759,616,609,472,156,0,0
2373,2007/7/24,0,0,0,0,0,0,18,278,368,478,578,685,783,898,986,896,737,636,495,451,344,209,0,0
2374,2002/5/16,0,0,0,0,0,0,9,334,431,478,576,593,689,749,881,725,594,579,542,475,418,130,0,0
2375,2004/12/4,0,0,0,0,0,0,9,40,237,351,516,752,867,925,954,905,811,719,442,299,119,20,0,0
2376,2013/1/8,0,0,0,0,0,0,1,80,94,133,251,377,673,866,900,692,448,336,219,128,93,14,0,0
2377,2011/5/27,0,0,0,0,0,0,10,183,200,259,337,625,862,938,974,893,858,593,327,215,184,141,0,0
2378,2012/11/20,0,0,0,0,0,0,9,63,280,487,568,698,763,961,979,812,744,616,520,408,85,39,0,0
2379,2007/3/20,0,0,0,0,0,0,4,103,257,272,342,631,776,880,958,804,725,549,331,265,197,12,0,0
2380,2001/4/16,0,0,0,0,0,0,6,204,277,293,415,617,783,833,997,818,689,573,327,284,245,166,0,0
2381,2010/3/25,0,0,0,0,0,0,13,209,387,411,437,708,885,893,935,889,727,482,431,403,364,60,0,0
2382,2015/2/20,0,0,0,0,0,0,17,128,144,406,580,711,828,931,994,895,767,697,563,305,131,28,0,0
2383,2023/5/9,0,0,0,0,0,0,6,275,312,641,697,814,821,980,986,933,816,739,664,485,295,269,0,0
2384,2010/10/14,0,0,0,0,0,0,18,44,259,316,420,582,776,795,853,787,740,454,373,311,111,28,0,0
2385,2012/12/19,0,0,0,0,0,0,153,262,349,507,631,757,893,948,962,931,820,661,560,396,281,199,0,0
2386,2008/8/5,0,0,0,0,0,0,33,107,154,189,310,434,498,859,995,749,471,342,293,186,151,96,0,0
2387,2020/2/19,0,0,0,0,0,0,52,132,205,285,307,418,639,954,955,649,582,406,302,278,188,104,0,0
2388,2009/5/23,0,0,0,0,0,0,16,67,335,439,445,575,808,980,999,975,618,482,441,357,270,22,0,0
2389,2018/7/10,0,0,0,0,0,0,22,114,148,237,396,448,668,750,892,730,607,443,348,219,120,43,0,0
2390,2018/6/14,0,0,0,0,0,0,3,76,173,352,371,550,594,686,833,647,571,521,352,345,79,56,0,0
2391,2007/1/30,0,0,0,0,0,0,4,101,162,244,414,514,642,818,883,789,554,478,382,184,158,78,0,0
2392,2012/11/14,0,0,0,0,0,0,39,104,192,301,371,675,814,885,961,855,742,534,353,246,142,53,0,0
2393,2012/4/21,0,0,0,0,0,0,1,102,209,351,543,676,756,884,925,849,715,576,408,238,146,52,0,0
2394,2004/4/23,0,0,0,0,0,0,37,219,300,441,574,712,878,890,912,884,766,584,488,310,275,117,0,0
2395,2004/1/13,0,0,0,0,0,0,51,93,215,402,559,732,893,972,976,942,746,643,467,390,160,84,0,0
2396,2022/9/3,0,0,0,0,0,0,4,44,104,250,404,444,587,809,837,694,469,442,288,248,58,18,0,0
2397,2019/12/14,0,0,0,0,0,0,1,342,412,431,488,725,867,894,909,891,855,661,488,422,378,266,0,0
2398,2015/9/7,0,0,0,0,0,0,19,154,176,297,396,608,851,958,997,947,795,537,317,179,162,35,0,0
2399,2002/6/27,0,0,0,0,0,0,51,181,417,589,641,724,895,947,962,929,893,651,595,488,213,150,0,0
2400,2003/4/24,0,0,0,0,0,0,67,118,371,522,561,723,836,980,995,873,832,615,561,396,155,93,0,0
2401,2023/1/5,0,0,0,0,0,0,40,139,371,511,537,623,894,992,997,925,682,582,528,372,277,129,0,0
2402,2006/9/8,0,0,0,0,0,0,35,77,172,384,621,660,876,986,990,926,873,621,490,339,146,43,0,0
2403,2009/8/16,0,0,0,0,0,0,21,271,404,527,635,705,910,940,992,916,877,684,609,467,312,198,0,0
2404,2000/2/14,0,0,0,0,0,0,261,391,536,598,743,757,841,903,968,861,776,749,617,570,528,340,0,0
2405,2000/12/8,0,0,0,0,0,0,55,97,304,344,533,698,810,853,995,849,798,639,513,314,206,76,0,0
2406,2001/1/15,0,0,0,0,0,0,130,171,374,393,482,573,632,838,881,742,576,515,408,380,238,154,0,0
2407,2020/6/7,0,0,0,0,0,0,1,213,295,401,578,738,806,878,921,878,799,685,537,380,276,175,0,0
2408,2010/7/26,0,0,0,0,0,0,9,107,368,401,546,603,768,928,984,911,744,574,475,388,332,50,0,0
2409,2001/5/16,0,0,0,0,0,0,24,94,416,628,679,755,839,852,915,845,825,717,646,529,354,72,0,0
2410,2001/8/9,0,0,0,0,0,0,136,193,413,469,643,683,779,912,984,834,701,666,496,415,388,147,0,0
2411,2022/1/30,0,0,0,0,0,0,3,101,176,245,305,429,608,697,831,641,491,356,287,177,168,60,0,0
2412,2015/9/1,0,0,0,0,0,0,14,38,146,263,743,882,901,915,959,914,890,751,607,245,89,34,0,0
2413,2001/6/20,0,0,0,0,0,0,20,306,363,405,700,772,933,967,967,933,915,759,603,394,359,264,0,0
2414,2001/2/14,0,0,0,0,0,0,67,163,303,468,631,681,745,822,895,802,701,632,539,340,187,69,0,0
2415,2011/6/26,0,0,0,0,0,0,54,173,304,312,551,719,828,882,978,851,796,611,397,309,263,144,0,0
2416,2012/5/8,0,0,0,0,0,0,88,188,205,347,509,658,775,975,987,806,736,639,394,274,191,150,0,0
2417,2020/5/2,0,0,0,0,0,0,61,211,278,533,585,609,642,681,765,672,622,609,582,502,229,87,0,0
2418,2009/6/3,0,0,0,0,0,0,135,311,401,524,566,647,678,889,891,848,669,610,546,422,338,208,0,0
2419,2001/3/29,0,0,0,0,0,0,1,45,148,156,345,407,782,961,973,955,666,386,291,154,100,14,0,0
2420,2010/4/28,0,0,0,0,0,0,187,412,469,592,669,723,766,818,874,790,754,712,651,494,450,403,0,0
2421,2010/3/13,0,0,0,0,0,0,23,378,403,438,635,754,789,985,991,892,771,674,441,410,399,35,0,0
2422,2008/9/3,0,0,0,0,0,0,129,307,403,505,592,686,792,881,964,821,728,632,585,479,379,275,0,0
2423,2000/7/9,0,0,0,0,0,0,73,156,281,409,448,642,779,947,975,839,701,558,442,404,161,101,0,0
2424,2015/4/28,0,0,0,0,0,0,32,190,306,523,564,664,885,939,988,934,811,616,552,315,290,39,0,0
2425,2000/4/17,0,0,0,0,0,0,196,236,278,364,593,666,795,930,975,913,704,651,558,304,257,231,0,0
2426,2011/12/18,0,0,0,0,0,0,76,117,187,351,401,491,682,706,748,686,510,438,389,215,128,98,0,0
2427,2024/3/11,0,0,0,0,0,0,102,215,337,550,581,649,757,808,940,797,712,633,578,499,274,171,0,0
2428,2007/6/1,0,0,0,0,0,0,26,87,135,285,605,779,800,832,951,832,785,711,348,178,120,31,0,0
2429,2002/8/21,0,0,0,0,0,0,32,127,355,487,557,761,903,945,1000,918,889,706,545,414,326,110,0,0
2430,2008/10/12,0,0,0,0,0,0,6,66,203,259,276,371,575,848,959,762,561,288,271,229,151,46,0,0
2431,2017/7/8,0,0,0,0,0,0,50,124,265,518,539,647,798,937,973,868,769,597,518,309,251,51,0,0
2432,2015/12/13,0,0,0,0,0,0,3,92,230,272,369,626,827,978,999,901,765,525,296,241,204,74,0,0
2433,2011/6/15,0,0,0,0,0,0,11,228,321,332,386,552,683,769,772,743,647,412,359,331,264,149,0,0
2434,2023/8/23,0,0,0,0,0,0,10,208,414,502,553,676,865,880,926,869,771,613,503,434,220,38,0,0
2435,2014/3/7,0,0,0,0,0,0,22,205,242,325,466,500,685,936,973,782,611,492,438,316,213,48,0,0
2436,2016/8/27,0,0,0,0,0,0,97,219,324,356,522,738,872,997,999,922,861,584,486,335,238,118,0,0
2437,2009/3/14,0,0,0,0,0,0,141,290,509,560,638,768,857,920,935,895,852,746,611,520,376,186,0,0
2438,2014/11/23,0,0,0,0,0,0,20,164,332,591,703,721,871,976,992,938,821,703,632,505,232,61,0,0
2439,2002/4/15,0,0,0,0,0,0,7,90,219,337,668,754,904,955,979,919,773,700,574,223,133,40,0,0
2440,2003/8/12,0,0,0,0,0,0,2,294,427,502,626,685,798,885,926,804,743,676,575,455,321,56,0,0
2441,2006/9/6,0,0,0,0,0,0,186,330,398,506,625,666,725,740,968,727,676,642,572,426,331,216,0,0
2442,2005/2/14,0,0,0,0,0,0,55,227,263,299,471,520,770,916,950,817,568,515,403,284,249,165,0,0
2443,2024/3/10,0,0,0,0,0,0,90,236,373,406,610,751,830,944,949,919,825,615,498,401,360,211,0,0
2444,2009/12/30,0,0,0,0,0,0,4,215,235,460,570,784,809,910,954,852,789,657,570,319,215,169,0,0
2445,2008/3/25,0,0,0,0,0,0,7,238,289,333,439,507,638,720,948,671,634,477,438,313,260,124,0,0
2446,2004/2/8,0,0,0,0,0,0,87,194,421,473,647,710,766,920,944,818,758,691,538,452,324,115,0,0
2447,2002/2/3,0,0,0,0,0,0,47,93,170,264,473,616,675,796,932,729,674,536,370,247,153,67,0,0
2448,2014/11/23,0,0,0,0,0,0,134,154,263,322,491,551,601,779,823,604,553,508,345,289,210,145,0,0
2449,2005/4/7,0,0,0,0,0,0,73,244,360,553,741,820,845,890,966,863,840,756,733,408,322,227,0,0
2450,2023/2/18,0,0,0,0,0,0,74,193,330,464,650,684,702,833,982,738,695,673,617,342,298,108,0,0
2451,2023/7/7,0,0,0,0,0,0,11,141,190,287,345,642,731,880,950,809,701,450,340,239,149,129,0,0
2452,2019/5/8,0,0,0,0,0,0,16,104,295,329,411,464,569,886,947,860,532,429,382,312,143,82,0,0
2453,2016/10/8,0,0,0,0,0,0,11,52,283,320,454,467,923,947,983,931,843,457,397,311,263,23,0,0
2454,2019/9/15,0,0,0,0,0,0,28,103,291,378,538,844,903,972,989,951,862,604,504,304,206,48,0,0
2455,2015/3/12,0,0,0,0,0,0,33,46,65,174,207,480,565,900,999,879,534,328,180,119,59,43,0,0
2456,2013/1/7,0,0,0,0,0,0,25,71,129,191,312,394,524,923,997,743,429,355,284,184,117,42,0,0
2457,2016/1/23,0,0,0,0,0,0,47,142,291,393,518,587,854,872,969,855,709,559,481,314,181,54,0,0
2458,2006/8/16,0,0,0,0,0,0,44,131,136,199,395,512,616,776,953,763,596,419,371,160,135,93,0,0
2459,2011/1/7,0,0,0,0,0,0,36,103,155,325,659,731,793,820,908,797,749,672,524,231,130,74,0,0
2460,2002/7/8,0,0,0,0,0,0,19,75,209,233,426,528,786,859,888,789,635,452,334,229,198,70,0,0
2461,2015/3/26,0,0,0,0,0,0,68,169,379,448,566,703,750,934,939,767,707,597,472,385,350,117,0,0
2462,2001/7/11,0,0,0,0,0,0,224,292,357,423,566,668,865,980,987,954,793,588,551,366,302,266,0,0
2463,2008/2/22,0,0,0,0,0,0,22,170,327,394,485,652,762,805,986,763,698,551,460,348,231,134,0,0
2464,2007/9/2,0,0,0,0,0,0,97,241,310,327,613,644,817,968,970,897,693,638,423,310,309,126,0,0
2465,2008/5/11,0,0,0,0,0,0,17,87,149,213,363,481,722,758,810,755,686,480,236,176,91,49,0,0
2466,2005/2/2,0,0,0,0,0,0,6,125,207,307,414,700,772,980,991,773,743,618,317,273,127,91,0,0
2467,2000/10/5,0,0,0,0,0,0,217,276,381,527,679,789,839,960,986,942,799,760,612,517,359,232,0,0
2468,2021/10/20,0,0,0,0,0,0,125,268,398,625,723,764,848,930,982,884,777,760,711,603,380,201,0,0
2469,2024/1/4,0,0,0,0,0,0,4,313,463,469,494,610,816,955,967,950,762,574,469,466,428,221,0,0
2470,2015/2/25,0,0,0,0,0,0,157,253,392,478,657,819,851,927,943,886,820,711,640,400,287,237,0,0
2471,2016/7/26,0,0,0,0,0,0,58,310,347,447,703,754,904,952,975,913,760,736,518,438,343,225,0,0
2472,2021/7/29,0,0,0,0,0,0,4,58,119,486,559,647,793,881,957,840,763,635,532,254,72,26,0,0
2473,2016/4/10,0,0,0,0,0,0,17,167,272,502,683,819,866,942,983,890,846,702,562,471,260,91,0,0
2474,2008/9/17,0,0,0,0,0,0,8,84,275,337,367,509,750,884,899,769,613,382,344,276,87,27,0,0
2475,2019/10/4,0,0,0,0,0,0,18,104,233,483,607,655,757,917,949,838,736,612,560,471,123,79,0,0
2476,2009/7/12,0,0,0,0,0,0,62,115,234,353,475,578,891,920,986,905,875,549,380,275,234,111,0,0
2477,2019/4/29,0,0,0,0,0,0,166,399,452,490,585,655,677,852,931,736,663,622,576,474,437,238,0,0
2478,2010/11/15,0,0,0,0,0,0,77,280,419,471,537,640,695,842,950,825,651,551,498,422,291,225,0,0
2479,2005/4/29,0,0,0,0,0,0,82,109,180,249,351,455,712,780,828,722,575,437,304,213,167,99,0,0
2480,2021/1/29,0,0,0,0,0,0,48,100,357,454,648,830,917,963,995,960,884,694,561,391,262,62,0,0
2481,2022/1/18,0,0,0,0,0,0,61,90,312,433,507,528,744,968,969,944,572,509,439,415,228,83,0,0
2482,2011/5/10,0,0,0,0,0,0,64,139,188,292,384,659,734,943,999,894,705,586,356,275,171,124,0,0
2483,2019/6/5,0,0,0,0,0,0,46,167,218,435,548,634,788,821,925,793,641,567,494,394,195,108,0,0
2484,2001/1/10,0,0,0,0,0,0,85,161,371,427,662,691,747,886,966,824,710,665,517,422,292,143,0,0
2485,2009/12/4,0,0,0,0,0,0,40,78,214,376,426,479,712,918,938,758,607,472,411,337,147,69,0,0
2486,2020/2/29,0,0,0,0,0,0,16,89,163,400,452,541,645,888,942,788,611,465,427,398,154,34,0,0
2487,2005/9/21,0,0,0,0,0,0,89,126,336,342,526,651,691,808,824,784,689,572,397,341,245,104,0,0
2488,2010/9/15,0,0,0,0,0,0,166,375,387,460,498,708,803,883,985,841,718,588,474,412,381,220,0,0
2489,2012/9/13,0,0,0,0,0,0,10,141,244,256,472,505,618,860,984,740,581,487,419,254,185,70,0,0
2490,2009/3/6,0,0,0,0,0,0,4,212,217,318,387,525,838,940,954,895,768,415,374,220,213,192,0,0
2491,2005/3/11,0,0,0,0,0,0,97,207,281,537,693,778,825,899,967,862,816,705,630,288,220,137,0,0
2492,2023/12/4,0,0,0,0,0,0,37,132,242,523,605,706,758,800,996,774,726,642,561,398,179,103,0,0
2493,2018/11/1,0,0,0,0,0,0,23,184,285,368,485,672,810,925,965,899,783,661,441,310,280,26,0,0
2494,2013/6/27,0,0,0,0,0,0,57,141,180,209,327,430,818,878,886,847,574,392,313,182,169,73,0,0
2495,2007/7/17,0,0,0,0,0,0,58,80,258,379,607,646,766,942,947,884,656,623,541,272,142,71,0,0
2496,2018/3/29,0,0,0,0,0,0,34,94,388,489,506,609,783,940,978,791,630,521,492,448,313,75,0,0
2497,2019/8/20,0,0,0,0,0,0,131,219,414,431,523,747,877,967,993,899,755,618,436,424,386,185,0,0
2498,2005/6/20,0,0,0,0,0,0,89,171,247,339,409,727,820,913,935,897,754,568,390,302,173,98,0,0
2499,2004/10/29,0,0,0,0,0,0,30,138,232,456,554,717,825,881,967,842,800,622,459,331,151,46,0,0
2500,2018/6/19,0,0,0,0,0,0,38,170,305,404,642,727,760,897,970,816,756,673,478,374,187,130,0,0
2501,2019/11/14,0,0,0,0,0,0,3,34,46,191,291,465,660,854,989,709,518,323,238,191,36,32,0,0
2502,2002/7/9,0,0,0,0,0,0,6,96,241,421,509,626,681,878,922,774,652,612,461,363,96,25,0,0
2503,2010/6/25,0,0,0,0,0,0,374,398,462,543,618,656,706,802,806,737,701,646,550,521,425,390,0,0
2504,2007/1/20,0,0,0,0,0,0,12,144,158,172,320,432,672,898,920,785,601,427,231,161,154,127,0,0
2505,2009/6/12,0,0,0,0,0,0,15,74,379,397,468,610,703,848,951,779,668,488,454,387,152,36,0,0
2506,2005/6/18,0,0,0,0,0,0,66,90,188,378,671,829,850,937,938,924,844,778,579,321,154,81,0,0
2507,2020/2/2,0,0,0,0,0,0,27,154,249,473,601,777,778,854,959,782,777,746,490,451,212,84,0,0
2508,2014/1/1,0,0,0,0,0,0,79,177,332,571,631,731,869,910,949,893,862,662,617,400,312,91,0,0
2509,2015/6/6,0,0,0,0,0,0,67,188,231,446,574,619,730,890,992,794,690,587,472,307,196,167,0,0
2510,2019/5/7,0,0,0,0,0,0,21,141,344,404,612,682,742,756,931,755,692,618,552,378,219,26,0,0
2511,2009/4/6,0,0,0,0,0,0,124,277,409,485,516,709,742,867,885,806,725,599,497,460,316,125,0,0
2512,2006/2/16,0,0,0,0,0,0,105,120,132,368,464,654,789,980,985,845,766,605,404,176,125,115,0,0
2513,2013/11/25,0,0,0,0,0,0,6,49,199,299,372,472,517,933,936,770,473,373,350,291,168,30,0,0
2514,2020/11/21,0,0,0,0,0,0,91,111,273,357,450,619,679,833,942,814,653,513,360,283,208,94,0,0
2515,2019/2/14,0,0,0,0,0,0,5,236,357,443,566,637,748,884,884,803,674,629,471,379,327,79,0,0
2516,2002/3/24,0,0,0,0,0,0,41,123,159,415,553,643,741,904,910,765,714,601,426,320,146,107,0,0
2517,2019/12/8,0,0,0,0,0,0,26,121,133,252,321,562,792,859,928,824,637,368,265,224,131,55,0,0
2518,2010/2/16,0,0,0,0,0,0,97,198,291,465,529,631,841,972,974,962,778,585,480,405,202,127,0,0
2519,2000/1/28,0,0,0,0,0,0,220,522,649,714,825,895,911,986,992,936,896,880,758,677,567,503,0,0
2520,2010/4/16,0,0,0,0,0,0,73,153,249,294,421,558,694,920,969,751,613,507,401,290,204,129,0,0
2521,2013/7/2,0,0,0,0,0,0,27,120,321,365,455,488,499,752,973,573,492,460,382,354,296,113,0,0
2522,2019/3/5,0,0,0,0,0,0,146,187,393,466,676,757,864,949,960,939,863,677,536,456,201,158,0,0
2523,2005/11/22,0,0,0,0,0,0,2,307,464,614,705,835,879,920,940,903,868,741,675,496,427,102,0,0
2524,2000/6/12,0,0,0,0,0,0,33,189,276,615,716,774,794,874,877,814,778,739,625,577,231,178,0,0
2525,2004/7/26,0,0,0,0,0,0,3,84,341,503,622,666,869,890,938,877,861,649,578,478,296,6,0,0
2526,2012/6/24,0,0,0,0,0,0,43,162,308,439,565,608,726,981,984,877,659,589,461,373,286,73,0,0
2527,2008/9/7,0,0,0,0,0,0,145,158,257,369,425,440,660,934,972,840,625,438,417,314,181,146,0,0
2528,2018/10/2,0,0,0,0,0,0,13,124,370,417,679,736,829,980,980,841,770,681,465,408,142,73,0,0
2529,2012/1/11,0,0,0,0,0,0,182,198,431,468,525,726,805,928,972,860,739,535,506,432,208,188,0,0
2530,2013/7/15,0,0,0,0,0,0,70,227,302,567,570,642,673,871,960,816,666,605,568,416,289,144,0,0
2531,2012/11/18,0,0,0,0,0,0,32,64,221,423,503,569,627,889,926,846,583,568,443,261,122,56,0,0
2532,2001/5/14,0,0,0,0,0,0,26,146,271,417,427,562,782,971,981,835,739,529,426,323,218,31,0,0
2533,2001/4/30,0,0,0,0,0,0,39,235,332,494,626,770,777,881,964,870,770,704,614,349,264,117,0,0
2534,2000/10/7,0,0,0,0,0,0,30,85,120,182,474,537,735,784,805,757,690,504,370,177,88,42,0,0
2535,2021/1/17,0,0,0,0,0,0,35,162,190,222,589,642,824,951,968,904,802,610,497,193,183,83,0,0
2536,2008/12/31,0,0,0,0,0,0,41,174,208,480,554,731,901,920,921,907,880,726,545,476,191,147,0,0
2537,2012/9/27,0,0,0,0,0,0,121,128,306,674,735,789,841,938,960,920,840,746,714,316,227,128,0,0
2538,2009/5/28,0,0,0,0,0,0,132,435,444,593,635,712,844,973,979,910,769,699,617,469,443,158,0,0
2539,2017/6/7,0,0,0,0,0,0,89,183,297,323,484,627,831,986,990,928,739,513,338,317,288,144,0,0
2540,2000/10/2,0,0,0,0,0,0,1,165,239,383,489,551,645,707,754,695,618,509,443,297,224,9,0,0
2541,2006/7/31,0,0,0,0,0,0,29,143,237,346,362,540,706,926,961,857,678,441,355,255,151,41,0,0
2542,2009/9/8,0,0,0,0,0,0,130,261,426,473,528,752,877,969,973,942,789,678,528,469,336,238,0,0
2543,2009/4/13,0,0,0,0,0,0,30,49,191,307,436,520,662,937,989,702,527,476,392,246,167,46,0,0
2544,2012/5/10,0,0,0,0,0,0,136,156,424,532,578,840,915,974,990,948,872,750,558,428,208,140,0,0
2545,2015/6/29,0,0,0,0,0,0,36,54,190,217,328,545,664,769,925,693,663,510,305,206,161,42,0,0
2546,2024/4/4,0,0,0,0,0,0,94,202,252,411,506,607,788,852,943,823,766,571,454,272,230,145,0,0
2547,2010/2/4,0,0,0,0,0,0,69,201,357,511,698,774,923,981,999,958,808,720,554,509,313,105,0,0
2548,2019/9/3,0,0,0,0,0,0,33,230,412,520,599,744,787,882,910,802,752,706,542,440,240,166,0,0
2549,2006/1/12,0,0,0,0,0,0,38,242,316,363,475,557,861,936,965,913,733,481,412,360,275,236,0,0
2550,2013/2/12,0,0,0,0,0,0,62,118,372,509,640,694,851,981,982,939,742,647,586,427,123,80,0,0
2551,2019/2/9,0,0,0,0,0,0,10,226,373,415,431,543,713,877,949,817,663,439,418,415,310,105,0,0
2552,2009/8/31,0,0,0,0,0,0,48,142,370,451,577,672,739,870,893,845,672,609,546,443,167,80,0,0
2553,2001/8/18,0,0,0,0,0,0,119,129,203,482,710,823,861,956,968,949,826,764,629,235,168,123,0,0
2554,2004/2/27,0,0,0,0,0,0,163,217,315,398,527,728,776,809,958,794,773,686,449,348,268,211,0,0
2555,2013/5/22,0,0,0,0,0,0,50,318,551,630,632,710,783,870,890,811,758,707,630,587,404,183,0,0
2556,2007/12/23,0,0,0,0,0,0,41,82,359,391,607,708,808,918,934,812,765,654,468,384,92,44,0,0
2557,2008/3/11,0,0,0,0,0,0,13,106,195,309,456,606,678,711,832,711,671,456,390,200,130,90,0,0
2558,2003/12/24,0,0,0,0,0,0,112,210,334,631,662,700,792,926,939,848,708,669,638,478,268,135,0,0
2559,2021/1/13,0,0,0,0,0,0,53,169,284,557,626,664,880,935,938,929,687,640,626,473,215,159,0,0
2560,2000/11/15,0,0,0,0,0,0,12,193,272,488,542,814,890,948,999,947,854,726,513,464,213,81,0,0
2561,2020/12/17,0,0,0,0,0,0,89,212,237,349,470,543,640,825,988,725,609,478,417,250,232,138,0,0
2562,2012/3/13,0,0,0,0,0,0,49,132,243,398,597,726,811,935,981,846,792,683,407,258,198,85,0,0
2563,2016/3/5,0,0,0,0,0,0,1,281,488,527,581,708,801,939,978,864,728,631,541,499,358,111,0,0
2564,2003/8/18,0,0,0,0,0,0,91,120,211,303,377,414,811,933,953,876,437,385,361,295,203,94,0,0
2565,2001/9/10,0,0,0,0,0,0,180,323,385,436,473,687,756,854,949,762,724,576,449,404,372,296,0,0
2566,2010/1/6,0,0,0,0,0,0,32,129,236,257,341,521,722,980,996,824,706,431,314,251,194,40,0,0
2567,2013/8/3,0,0,0,0,0,0,56,264,320,358,400,565,631,779,909,702,600,430,365,338,285,99,0,0
2568,2011/3/8,0,0,0,0,0,0,63,148,279,354,413,462,691,713,718,701,594,416,409,296,242,130,0,0
2569,2018/12/7,0,0,0,0,0,0,49,104,196,221,289,358,501,684,978,574,468,347,267,209,196,79,0,0
2570,2014/4/15,0,0,0,0,0,0,25,122,221,300,318,409,428,658,832,483,419,336,305,225,214,109,0,0
2571,2010/9/28,0,0,0,0,0,0,144,373,432,532,581,615,894,956,978,939,750,611,570,486,418,145,0,0
2572,2011/9/22,0,0,0,0,0,0,22,67,103,222,427,492,783,897,985,885,727,457,365,109,83,56,0,0
2573,2017/3/7,0,0,0,0,0,0,81,348,453,583,606,669,805,937,969,807,777,641,591,461,415,192,0,0
2574,2015/11/5,0,0,0,0,0,0,159,255,304,352,474,642,741,794,974,753,650,523,379,321,272,254,0,0
2575,2016/7/20,0,0,0,0,0,0,44,155,395,439,536,587,619,783,980,748,589,563,443,427,258,134,0,0
2576,2001/6/9,0,0,0,0,0,0,12,89,174,280,400,498,619,747,809,666,594,448,371,214,121,46,0,0
2577,2022/9/27,0,0,0,0,0,0,25,72,140,204,282,338,572,664,767,623,442,336,207,163,111,70,0,0
2578,2021/4/17,0,0,0,0,0,0,18,133,295,325,467,837,911,955,975,934,865,715,377,308,190,95,0,0
2579,2017/11/8,0,0,0,0,0,0,89,115,187,318,456,483,556,714,847,590,494,456,364,289,161,90,0,0
2580,2001/7/3,0,0,0,0,0,0,140,179,212,240,391,432,748,919,976,857,484,412,303,214,181,166,0,0
2581,2012/1/4,0,0,0,0,0,0,112,466,545,621,713,749,831,921,978,843,812,737,692,586,489,163,0,0
2582,2000/5/3,0,0,0,0,0,0,16,174,266,352,600,788,865,912,985,870,849,607,480,313,185,155,0,0
2583,2021/11/8,0,0,0,0,0,0,251,399,516,652,720,767,864,975,991,876,856,737,662,536,447,260,0,0
2584,2014/2/28,0,0,0,0,0,0,20,56,151,264,386,484,631,776,854,634,610,390,346,221,105,52,0,0
2585,2009/1/27,0,0,0,0,0,0,39,132,516,563,643,747,894,916,989,908,870,648,611,562,436,71,0,0
2586,2020/3/1,0,0,0,0,0,0,46,202,238,376,529,709,854,907,963,888,817,551,380,342,218,88,0,0
2587,2020/11/29,0,0,0,0,0,0,69,409,434,460,481,679,886,939,952,914,770,558,464,458,413,165,0,0
2588,2016/2/2,0,0,0,0,0,0,53,107,157,368,440,496,660,729,900,681,609,473,420,310,125,77,0,0
2589,2004/4/7,0,0,0,0,0,0,107,140,223,249,403,526,643,906,923,824,559,497,270,227,196,119,0,0
2590,2012/9/2,0,0,0,0,0,0,10,198,280,378,468,608,678,773,888,701,646,561,444,348,235,44,0,0
2591,2004/6/15,0,0,0,0,0,0,13,243,374,515,624,789,925,985,985,951,822,675,566,511,295,57,0,0
2592,2023/9/23,0,0,0,0,0,0,6,225,350,428,499,545,727,761,800,738,593,534,468,393,320,205,0,0
2593,2002/9/26,0,0,0,0,0,0,0,34,106,161,312,552,688,828,850,810,564,500,193,141,91,13,0,0
2594,2011/6/29,0,0,0,0,0,0,46,215,273,392,452,482,599,615,743,607,594,481,395,383,239,71,0,0
2595,2017/1/30,0,0,0,0,0,0,32,53,189,227,434,581,632,768,865,754,623,475,327,215,142,36,0,0
2596,2020/12/20,0,0,0,0,0,0,35,73,131,350,587,768,806,946,956,895,800,742,462,338,121,55,0,0
2597,2016/5/17,0,0,0,0,0,0,17,53,130,158,299,480,831,949,977,900,803,322,278,145,125,22,0,0
2598,2015/5/18,0,0,0,0,0,0,82,232,363,422,478,597,602,899,960,888,598,521,430,394,315,222,0,0
2599,2020/12/16,0,0,0,0,0,0,46,174,231,304,404,627,790,875,911,827,667,481,394,276,193,56,0,0
2600,2002/3/1,0,0,0,0,0,0,36,234,346,491,554,759,772,841,939,787,763,590,499,440,238,119,0,0
2601,2012/2/1,0,0,0,0,0,0,83,283,401,570,595,629,764,951,957,898,690,625,594,553,386,142,0,0
2602,2000/10/5,0,0,0,0,0,0,11,297,354,547,602,706,808,852,926,822,773,663,597,406,332,176,0,0
2603,2002/5/16,0,0,0,0,0,0,9,63,157,284,377,515,824,849,919,847,698,432,370,160,131,50,0,0
2604,2017/6/15,0,0,0,0,0,0,6,89,178,215,327,460,705,868,916,732,559,458,269,215,135,29,0,0
2605,2015/11/20,0,0,0,0,0,0,24,208,263,310,592,672,722,886,910,773,718,607,472,303,259,56,0,0
2606,2014/7/30,0,0,0,0,0,0,59,131,191,470,767,848,893,936,962,906,890,805,563,237,146,117,0,0
